valu,717720
ptsi,798287
hcar,1824846
svfc,1837240
hbmd,1390162
kor,1507964
dtoc,1839998
sol,1417892
aehr,1040470
itic,720858
joff,1824149
zepp,1720446
noa,1368519
faca,1839550
apei,1201792
claa,1837739
smbk,1038773
flmn,1703785
vstm,1526119
hawel,46207
agil,1790625
bsrr,1130144
artna,863110
crd-a,25475
ello,946394
cznc,810958
gan,1799332
jwel,1805594
gwrs,1434728
utmd,706698
peo,216851
crge,1277250
byts,1842566
pfdr,1839132
cnty,911147
prsr,1825473
plmi,1840317
brg,1442626
incr,1857030
untc,798949
vacc,1828185
mrns,1267813
ctra,858470
stks,1399520
prvb,1695357
muds,1820727
tnk,1419945
pasg,1787297
rmm,1771226
ipha,1598599
rrbi,1071236
axgn,805928
mmt,809173
tcmd,1027838
gtyh,1682325
ssti,1351636
btbt,1710350
nev,1469392
vktx,1607678
hffg,1680873
aud,1067837
sy,1758530
actd,1842279
nstc,1835817
glad,1143513
atax,1059142
cvm,725363
asa,1230869
ezpw,876523
pmgm,1837607
care,1829576
lca,1844642
ttsh,1552800
anac,1829558
hyac,1819253
bcov,1313275
zyxi,846475
csta,1834032
sdac,1837248
scpl,1760717
glsi,1799788
dpls,866439
igic,1794338
wprt,1370416
mlr,924822
ncz,1227857
sor,91847
evi,65312
iii,1371489
surg,1392694
tcda,1595585
cste,1504379
pmf,1140392
ryam,1597672
alt,1326190
myj,884216
sttk,1680367
cvt,1827075
cato,18255
hmco,1829042
crtx,1662774
itegy,1579597
kbal,55772
dzsi,1101680
dhca,1838163
oia,835333
ssaa,1830547
chpm,1785041
mcr,851170
fof,1375340
tg,850429
aggr,1842329
dbo,1383058
civb,944745
rlgt,1171155
fll,891482
alpn,1626199
xxii,1347858
dsx,1318885
gbli,1494904
erc,1227073
esm,1841420
bned,1634117
nrp,1171486
cem,1488775
fsrx,1834336
clls,1627281
cgen,1119774
cnd,1824301
krnl,1832950
llnw,1391127
em,1834253
glo,1350869
htpa,1828817
jnce,1640455
btnb,1831236
ins,320340
ctt,1341141
asg,786035
ltmaq,1047716
bsn,1815805
bkt,832327
bny,1137390
altu,1822366
aciu,1651625
pfl,1244183
edd,1388141
anpcy,1620678
cbnk,1419536
sd,1349436
srlp,1525287
next,1612720
ftsi,1529463
gpac,1831979
tsib,1832737
kplt,1785424
chaa,1838293
cova,1837160
natr,275053
adn,1744494
pcq,1140411
lgvn,1721484
true,1327318
hear,1493761
eot,1454741
lnd,1499849
mpaa,918251
idba,1824036
camp,730255
fpi,1591670
frst,1325670
ardc,1515324
jgh,1615905
atto,1606457
ellky,1437194
ht,1063344
blua,1831006
cue,1645460
lcut,874396
btcm,1517496
ejfa,1839434
kiii,1826059
cnf,1733868
pcyo,276720
avnw,1377789
smmf,811808
acv,1636289
hudi,1791725
dhbc,1838176
bnft,1576169
alto,778164
qd,1692705
gnus,1355848
osbc,357173
xbit,1626878
cncn,1191334
fwac,1847874
rain,1724979
vtgn,1411685
lsea,1721386
klaq,1823323
clrm,1831937
tzps,1823481
dnz,1830374
arrw,1835972
ivan,1819142
gamc,1841125
tinv,1820144
lcaa,1841024
hbcp,1436425
fiv,1687081
orrcf,1390352
afcg,1822523
jrs,1158289
aht,1232582
aurc,1835856
wpca,1836075
th,1712189
axti,1051627
akts,1584754
amam,1836056
ghl,1282977
hyi,1497186
tei,909112
pfis,1056943
ccac,1794621
infu,1337013
curi,1776909
kinz,1820875
stly,797465
ftcv,1829328
kmf,1500096
cpsr,1805087
zom,1684144
sgc,95574
adex,1830029
tmkr,1821606
fmao,792966
selb,1453687
brt,14846
atvc,1831874
fmiv,1842916
disa,1838831
hccc,1822935
rdus,1428522
cptk,1827899
mdh,1823143
ader,1822912
vtiq,1823884
epwr,1825720
fuv,1558583
ocn,873860
pow,1829427
nvsa,1838433
eac,1832765
swet,1828914
amyt,1783010
iiii,1829889
fnlc,765207
mpb,879635
lctx,876343
dhhc,1830188
bbw,1113809
tgan,1715768
ipldp,52485
piai,1819175
bgh,1521404
lotz,1759008
xpoa,1821742
pcb,1423869
nl,72162
kalv,1348911
tk,911971
wia,1254370
brbs,842717
eskyf,1010559
nvec,724910
psf,1498612
gpp,1635650
pvbc,1778784
ff,1337298
mqt,887394
vlgea,103595
atro,8063
tyg,1268533
tci,733590
kio,1515940
powl,80420
sft,1762322
cybe,768411
advv,1698519
mvt,897269
cinr,1575051
repx,1001614
hrzn,1487428
mci,275694
myc,882152
sar,1377936
cto,23795
ois,1121484
supv,1517399
puck,1836100
vpv,895528
whf,1552198
cogt,1622229
ipvf,1839610
bgt,1287480
fei,1556336
mue,1071899
amsc,880807
fsii,1822711
bkcc,1326003
rlmd,1553643
gsaq,1823707
cfv,1828049
sqz,1604477
foa,1828937
tti,844965
oyst,1720725
vpcb,1840792
clow,1619227
hlah,1826814
rcel,1762303
dhx,1393883
nat,1000177
thtx,1512717
qmco,709283
egan,1066194
vpcc,1841408
cffe,1839530
cru,1825497
fssi,1822862
silc,916793
clas,1826855
macq,1838672
dbvt,1613780
ipva,1839608
stre,1838361
mic,1845290
isos,1840572
spxx,1338561
rclf,1833498
hpx,1809353
mtac,1826667
gtii,356590
fthm,1753162
aenz,1572621
fldm,1162194
rcs,916183
lokm,1841585
plpc,80035
cdr,761648
oacb,1820931
pbfs,1769663
tekk,1822027
gdp,943861
hmtv,1567345
usx,923571
uroy,1711570
cveo,1590584
fct,1282850
asaq,1819510
solo,1637736
msb,65172
pck,1170300
hcii,1823033
sctc,1577445
mon,1828325
aftr,1865975
ebet,1829966
soi,1697500
asxc,876378
cdxc,1386570
mec,1766368
stem,1758766
opt,1815620
lptv,1643988
strs,885508
pcsb,1691337
cplp,1392326
ithx,1828852
lovv,1605780
oily,1367408
eols,1570562
npv,897421
caba,1759138
yi,1738906
cdak,1659352
bkn,894242
kldi,1752474
phd,1305767
agfy,1800637
tufn,1757399
iif,916618
clvs,1466301
gf,858706
wimi,1770088
nwpx,1001385
clnn,1822791
emo,1517518
vntr,1705682
nuo,878200
dbdr,1823144
nrac,1831964
btcs,1436229
gcbc,1070524
yq,1821468
ajx,1614806
mcbc,1053584
aeac,1827392
lcap,1802450
dyns,1854270
cia,24090
evm,1177161
znte,1823652
svfb,1837238
kavl,1762239
cix,1049606
axdx,727207
nbh,1178839
nml,1562051
kmda,1567529
kulr,1662684
levl,1412707
ston,1753886
ssss,1509470
mile,1819035
twn,804123
mgu,1326390
grin,1725293
meip,1262104
sjt,319655
scvx,1794717
akic,1826574
lhaa,1841948
ahpa,1846253
cas,1822309
sv,1822966
taca,1826991
ngvc,1547459
acev,1813658
lxu,60714
nbn,811831
aspc,1836547
kaii,1825962
epzm,1571498
abos,1576885
mfm,801961
blts,1827328
nca,818851
srra,1290149
cnlhn,23426
dbl,1525201
boas,1838544
vsta,1792829
mta,1722606
renn,1509223
ldha,1842373
biot,1825413
sbow,351817
hqi,1140102
noac,1824888
vii,1826011
hgen,1293310
paqc,1830531
arbg,1823826
bgr,1306550
shac,1820160
ampi,1835636
fvt,1824434
vrna,1657312
tmac,1835236
nisn,1603993
ptic,1821075
itq,1805508
flme,1831481
hbio,1123494
akus,1722271
hoft,1077688
velo,1832371
zwrk,1828438
gnac,1832250
ostr,1834226
plm,866028
pkoh,76282
mav,1258943
kndi,1316517
smsi,948708
vra,1495320
jce,1385763
petz,1684425
pipp,1822835
frsg,1842883
vel,1692376
nbtx,1760854
tgrf,1551286
eex,1579214
mrln,1260968
iacc,1844579
mhi,1223026
emf,809708
inse,1615063
vrca,1660334
pke,76267
trit,1819876
luna,1239819
cvgi,1290900
blpg,1416697
nvve,1836875
nrxp,1719406
alco,3545
afaq,1841661
scor,1158172
fora,1829280
pht,1166258
obelf,1334388
lmnr,1342423
ziop,1107421
twoa,1843988
fzt,1839824
onds,1646188
pavm,1624326
tsi,809559
mixt,1576914
hcaq,1833769
picc,1835800
lndc,1005286
gp,1584547
fvcb,1675644
mulg,1629665
kair,1824171
chn,845379
unty,920427
dms,1725134
gte,1273441
rcky,895456
cspr,1598674
seovf,1491434
eqha,1826729
acbm,1622996
vtru,1805012
glha,1841734
wilc,1030997
lvra,1841383
sund,1171838
rrgb,1171759
bmea,1840439
nrim,1163370
cvcy,1127371
ftf,1233087
vtn,883265
orrf,826154
fdbc,1098151
adma,1368514
pfsw,1095315
dmb,1565381
sbt,1680379
nuw,1450445
mgta,1690585
mhld,1412100
trca,1840353
yrd,1631761
etnb,1785173
nxp,883618
atcx,1751143
niobf,1512228
ictsf,1010134
pfhd,1630856
trhc,1651561
uti,1261654
nvgi,1500122
urg,1375205
hiti,1847409
mogo,1602842
lgi,1278211
scd,1270131
ngl,1504461
fen,1284940
fixx,1661998
lcnb,1074902
eod,1386067
mtt,1454021
isle,1837997
envi,1822691
scm,1551901
fbio,1429260
axu,1364128
rekr,1697851
nr,71829
pcom,1204413
oca,1827669
mymd,1321834
bcbp,1228454
ueps,1041514
dhy,1061353
voxx,807707
acnb,715579
pkbk,1315399
otlk,1649989
gdo,1472341
fins,1745059
actg,934549
frgi,1534992
dwin,1812360
bdsi,1103021
bwfg,1505732
fst,1815737
pdlb,1703489
evf,1070732
hbp,1093082
atos,1488039
aplt,1697532
aft,1502573
jfu,1619544
dlca,1831928
cmls,1058623
glre,1385613
aout,1808997
ghac,1806156
vhaq,1823857
cntb,1835268
bite,1831270
bgsx,1838666
athn,1840292
frtg,1602813
sbtx,1671858
qfta,1830795
nhhs,1503707
fund,825202
frw,1825739
clpt,1285550
pxlw,1040161
opa,1843121
rchg,1817786
crzn,1844635
nath,69733
nhs,1487610
iea,1652362
lkco,1487839
urgn,1668243
mrcc,1512931
tcac,1801602
ppta,1526243
mepw,1627452
ebon,1799290
srsa,1821682
og,1829949
zeus,917470
poetf,1437424
ags,1593548
kmph,1434647
tmq,1543418
scaq,1821812
swkh,1089907
gwgh,1522690
esq,1531031
fccy,1141807
odc,74046
nro,1261166
phun,1665300
fbiz,1521951
pzc,1181504
codx,1692415
ltrpa,1606745
drrx,1082038
cbay,1042074
surf,1718108
emkr,808326
vtnr,890447
nsrpf,1536674
myfw,1327607
etx,1563696
sppi,831547
nmg,1649752
tbnk,1447051
catn,1632275
gpja,41091
ibex,1720420
bhr,1574085
pstl,1759774
altm,1692787
clim,1835713
viot,1742770
weys,106532
jof,859796
ctxr,1506251
rvp,946563
syrs,1556263
ihit,1682811
nen,746514
samg,1549966
cslt,1433714
evg,1287498
czfs,739421
prof,1628808
xoma,791908
btx,748592
dakt,915779
shbi,1035092
vwtr,830122
nksh,796534
tsbk,1046050
sbii,1842729
byrn,1354866
pana,1828989
sien,1551693
pwfl,1774170
ngc,1843249
mg,1436126
nmtr,1551986
rei,1384195
invu,862651
suns,1508171
essc,1760683
fngr,1602409
nsrcf,1302084
flc,1245648
igi,1462586
ckpt,1651407
nltx,1404644
nsl,1093428
nunz,886093
athx,1368148
ggt,921671
pmts,1641614
ctso,1175151
ivh,1568292
vbf,5094
insi,30125
hrow,1360214
ide,1417802
dhf,1057861
fusn,1805890
expr,1483510
mrbk,1750735
apen,1251769
labp,1785345
jco,1686142
crnt,1119769
lqda,1819576
maqc,1844419
mtrx,866273
tcfc,855874
drio,1533998
bttr,1471727
fron,1842223
lega,1834628
dbb,1383084
fgbi,1408534
mxf,65433
wndw,1071840
aif,1526697
fif,1513789
glop,1598655
atlo,1132651
wlfc,1018164
vmd,1729149
rbtk,1594204
ehi,1228509
bsl,1486298
brpm,1839360
grx,1391437
mtem,1183765
mpa,891038
cidm,1173204
smti,714256
efl,1701167
esca,33488
mrmd,1522767
enx,1177162
emp,66901
evbn,842518
smts,1705259
tvac,1820566
immp,1506184
hyb,825345
hzn,1637655
alya,1734520
prtk,1178711
dsac,1823466
bdtx,1701541
ovid,1636651
goed,1810140
lnfa,1823575
cece,3197
plxp,1497504
isba,842517
wneb,1157647
qtnt,1596946
fxe,1328598
fdeu,1646109
pmvc,1807765
vtaq,1822145
nc,789933
npce,1528287
lhdx,1652724
mram,1438423
gcac,1498233
mfin,1000209
gapa,1839121
tga,736744
nls,1078207
borr,1715497
nwfl,1013272
enj,71508
wism,1756640
ksi,1843351
ncmi,1377630
crdf,1213037
mtnb,1582554
inka,1826671
impl,1445499
pgrw,1833213
acrhf,1762359
inb,1395057
bwmn,1847590
ocx,1642380
cvly,806279
phic,1825724
kirk,1056285
lazy,1721741
emx,1285786
tsq,1499832
opp,1678130
kf,748691
imux,1280776
rmbi,1767837
frbk,834285
flxs,37472
trec,7039
linc,1286613
chmg,763563
eigr,1305253
hurc,315374
pine,1786117
nhic,1852931
achl,1830749
ltcn,1732406
cpss,889609
dla,1101396
oxsq,1259429
infi,1113148
ft,833040
fhai,1309251
awh,926617
tuem,878726
beem,1398805
aty,1861233
ltrx,1114925
imnm,1472012
aaci,1844817
smlp,1549922
abti,1442999
hsaq,1814114
pdsb,1472091
csse,1679063
bedu,1696355
groy,1834026
hbb,1709164
pw,1532619
pim,830622
bsvn,1746129
mhh,1437226
imcc,1792030
xyf,1725033
nnbr,918541
cofs,803164
bwg,1504545
bcml,1730984
tffp,1733413
thca,1773087
quad,1481792
maps,1779474
niq,1564584
atxg,1650101
ampe,1411906
opbk,1722010
aryd,1838821
gbcs,727346
sldb,1707502
ear,1719395
teaf,1704299
tcrr,1750019
dnay,1850079
pfd,868578
harp,1708493
sos,1346610
alpa,1842939
nanx,883107
bbxia,1814974
dlhc,785557
mlp,63330
cbh,1701809
smid,924719
vinc,1796129
gceh,748790
mesa,810332
vhc,1082324
vabk,1572334
gbox,1419275
xspa,1410428
ataq,1841004
arl,1102238
fnwb,1556727
bgx,1504234
hsbi,943033
crmd,1410098
pirs,1583648
lrmr,1374690
hglb,1622148
nak,1164771
zme,1838937
lyts,763532
glq,1316463
abgi,1833764
aqst,1398733
alzn,1677077
byfc,1001171
istr,1602658
racb,1819724
tlmd,1791091
cwgl,1562151
cmcm,1597835
aveo,1325879
kvhi,1007587
ih,1814423
cffi,913341
aptx,1674365
blsa,1823200
ocax,1820175
hie,1519505
msd,904112
uihc,1401521
agle,1636282
shmp,1465470
naz,892992
ffmgf,1641229
wrn,1364125
bta,1343793
jagx,1585608
dgl,1383055
crecf,1478035
ifrx,1708688
ozsc,1679817
slgl,1684693
iti,350868
txmd,25743
rgco,1069533
hysr,1481028
iga,1332943
spok,1289945
hlan,844959
freq,1703647
edap,1041934
elek,1518487
wmpn,1828376
dmf,839122
dnif,1059213
viao,1769116
cbat,1117171
stal,1614556
xair,1641631
wrap,1702924
acp,1503290
asps,1462418
essa,1382230
cik,810766
eusg,1832505
advm,1501756
uone,1041657
xgn,1274737
aerc,1872356
qipt,1540013
vnrx,93314
ntg,1490286
inmb,1711754
mlac,1807594
plbc,1168455
hofv,1708176
apto,882361
jhs,759866
mbio,1680048
wve,1631574
cydvf,1394039
seel,1017491
egy,894627
piivx,1557265
fncb,1035976
flnt,1460329
tela,1561921
inod,903651
btcy,1630113
snse,1829802
gldg,1538847
ger,1612875
hrtg,1598665
lbti,1384135
mven,894871
mist,1408443
cee,860489
mreo,1719714
panl,1606909
aqb,1603978
flac,1828326
omeg,1832010
atif,1755058
mhf,830487
cwbhf,1750155
ntz,900391
gdnsf,1771706
iwbb,1648365
aprn,1701114
hdsn,925528
mnsb,1693577
vcka,1820190
clnh,1479681
enz,316253
dmo,1478102
rngr,1699039
gvxxf,1490596
fmn,1199004
srt,1031029
usak,883945
mcn,1289868
clsd,1539029
epm,1006655
ctr,1547341
genc,64472
twin,100378
drtt,1340476
gein,1683131
celc,1603454
cdzi,727273
riv,1501072
ljaq,1825437
lee,58361
belfa,729580
fxy,1353613
gmgi,1437925
cban,711669
gramf,1876945
bolt,1641281
icad,749660
rvsb,1041368
empr,887396
ptrs,832090
pwod,716605
immr,1058811
nxtc,1661059
ortx,1748907
vrdn,1590750
mlyf,1801762
ctic,891293
bset,10329
obsv,1685316
cmpx,1738021
bysi,1677940
ater,1757715
snfca,318673
jpt,1679033
frevs,36840
clgn,1631487
xflt,1703079
acy,1036848
wea,1163792
mcmj,1785592
bwac,1821146
esea,1341170
batl,1282648
leat,1456189
ecf,793040
ctgo,1502377
lvtx,1840748
nmmc,1819157
cwco,928340
gaia,1089872
jhi,759828
avro,1681087
ftco,1828377
pebk,1093672
ebac,1841258
vmm,895658
uoli,1081834
fcco,932781
aaoi,1158114
rphm,1637715
pfo,882071
asur,884144
nbst,1831978
xnet,1510593
eml,31107
ldsn,1737193
sqns,1383395
lake,798081
ffnw,1401564
calb,1752036
gwso,1430300
osg,75208
hwbk,893847
pshif,1538169
ship,1448397
hyw,1785680
virx,1061027
gau,1377757
cxe,845606
algr,1720025
rdcm,1016838
alid,1575295
mpv,831655
dogz,1707303
nbev,1579823
mbcn,836147
lsac,1869365
ardx,1437402
pbpb,1195734
tast,809248
prtg,1095435
sesn,1485003
rell,355948
tern,1831363
heq,1496749
seav,1763660
dbtx,1656536
nny,818850
jfin,1743102
ung,1376227
ctrm,1720161
mdxl,1601280
fstr,352825
ebmt,1478454
mnp,894351
pfmt,1550695
bfin,1303942
sfe,86115
aku,1776197
mnov,1226616
glaq,1823383
evoj,1834342
usdp,1610682
chmi,1571776
hlxa,1821586
dbp,1383057
cfms,1305773
anvs,1477845
bene,1828735
gmda,1600847
sj,1753673
fnec,1142129
agd,1362481
lfac,1851266
emyb,1449794
ofs,1487918
jsd,1509253
insd,1697587
czwi,1367859
hexo,1690947
lptx,1509745
gnss,924383
gsv,1321847
brez,1817640
phil,704172
oncr,1671818
clpr,1649096
intt,1036262
htoo,1819794
pai,75398
bsbk,1787414
spe,897802
oiim,1095348
usio,1088034
whg,1165002
mbtc,1837344
hmlp,1603016
scyx,1178253
jill,1687932
bgsf,1474903
atnx,1300699
espr,1434868
prog,1580063
kwac,1823086
sdsya,1163609
rocr,1839412
iin,88790
ata,1825254
ovly,1431567
xers,1867096
ds,1175483
grrb,1126961
fsbw,1530249
strt,933034
plg,1095052
bcv,9521
aneb,1815974
fcap,1070296
inzy,1693011
fraf,723646
sach,1682220
lmst,1358356
rmi,1746967
maca,1835416
lbps,1830162
ctg,23111
sal,1060219
krmd,704440
avbh,1443575
fcrd,1464963
ibio,1420720
nkg,1177219
cpkf,847538
banx,1578987
ntic,875582
nmt,897419
cmcl,766011
gne,1528356
lchd,1715433
tnp,1166663
wmc,1465885
adra,1823584
sybx,1527599
eq,1746466
mntx,1302028
ksm,846596
leju,1596856
gnft,1757064
thm,1134115
ngs,1084991
nxtd,1566826
ggz,1585855
dcf,1627854
atnm,1388320
fkys,737875
fnrn,1114927
rfm,1790177
imbi,870826
jg,1737339
cgo,1285650
onct,1260990
opnt,1385508
smwpy,1455634
stsa,1692830
unb,706863
zyne,1621443
kldo,1751299
ueec,1096938
asys,720500
mgf,811922
bdsx,1439725
gfed,1046203
ubfo,1137547
uavs,8504
chra,1730346
macu,1805795
tjbh,1499785
apcx,1070050
earn,1560672
ghm,716314
uexcf,1289028
erh,1279014
iaf,779336
jyac,1824119
bkep,1392091
rdhl,1553846
sga,886136
rmbl,1596961
lark,1141688
sbfg,767405
sbi,882300
yj,1759614
amao,1843656
synl,95953
pypd,1611842
fpl,1589420
usws,1670349
ovbc,894671
tyme,1537917
ihd,1496292
qoeg,1439237
fosyf,1336835
otra,1821318
mn,1524223
gstx,1497649
arc,1305168
crkm,1700357
cfbk,1070680
asc,1577437
goro,1160791
ncna,1709626
bfi,1723580
wstg,945983
scph,1604950
oeg,1108967
epsn,1726126
aeha,1869974
eucr,1822929
galt,1133416
nim,890119
dvd,1017673
tmrc,1445942
lybc,816332
mlss,855683
pcm,908187
cntg,1757097
orn,1402829
nmrd,1602078
ytra,1516899
gdrzf,1072725
srl,16859
nexi,1538210
lmao,1831868
srts,1494891
brcn,1158399
pnrg,56868
bbq,1021270
rvi,1735184
lomlf,1509397
wrri,1637197
ayla,1797336
zdge,1667313
vgi,1528811
vblt,1603207
kfs,1072627
cbfv,1605301
bcli,1137883
tnxp,1430306
ofed,1501078
ncty,1296774
life,1339970
qnbc,750558
sotk,806172
mmnff,1776932
ades,1515156
cmu,809844
bway,1505065
prov,1010470
swz,813623
pni,1170311
acr,1332551
mbii,1441693
hnw,1388126
func,763907
msgm,1821175
gcv,845611
ahi,1815436
bmtx,1725872
fat,1705012
ljpc,920465
trtk,1560905
bcel,1532346
nobh,72205
ae,2178
agmh,1705402
gdl,1378701
tmpm,1823524
wter,1532390
ptn,911216
eqos,1790515
tour,1597095
pcyg,50471
bblg,1419554
litb,1523836
vnce,1579157
farm,34563
culp,723603
frsx,1691221
qubt,1758009
itrg,1722387
tggi,1891791
efsi,880641
otic,1493566
enlv,1596812
tzoo,1133311
ircp,1128173
pbyi,1401667
adoc,1824884
mlvf,1550603
tllyf,1689382
nh,1566469
jeq,866095
qrhc,1442236
elvt,1651094
mark,1368365
lxeh,1814067
enbp,1437479
rndb,1667161
svra,1160308
ddlx,1643194
gsit,1126741
dex,1396167
tlsa,1723069
casi,895051
rayt,1539778
acu,2098
rbkb,1751783
oesx,1409375
sup,95552
aubn,750574
cncg,1005101
opof,740971
ivac,1001902
pflc,1093728
lsf,1650696
blrx,1498403
exd,1480999
nref,1786248
pgp,1318025
vect,1836379
bbig,1717556
vihd,1676580
sncr,1131554
neon,87050
isdr,843006
smm,1534293
aaic,1209028
cnce,1367920
ampy,1533924
smed,898770
lfmd,948320
trvn,1429560
hmnf,921183
bivi,1580149
mict,854800
crvs,1626971
szc,1506488
armp,921114
bctx,1610820
jls,1472215
cfrx,1478069
hqda,1304730
bq,1815021
pfx,1490349
bchg,1732409
rdi,716634
hwin,1632081
gfasy,1389207
nuvr,71557
resn,1579910
wbqnl,1785494
msac,1836517
stim,1227636
vygr,1640266
fxnc,719402
erlff,1271554
geos,1001115
alot,8146
gmtx,1816736
pbip,1578776
bksc,1007273
kuke,1809158
qli,1779578
koss,56701
slgg,1621672
cwbc,1051343
ela,701719
eman,1046995
edf,1501103
dlng,1578453
brid,14177
pcti,1057083
bkgm,1527383
mpvdf,1004530
dbe,1383062
rrts,1440024
cxdo,1075736
otrk,1136174
elmd,1488917
ipa,1715925
csbr,771856
jemd,1708261
hil,1287808
fvam,1823465
srev,1310114
cosg,1706509
phas,1169245
move,1734750
nmi,830271
mitc,1828098
tkls,1429393
issc,836690
mchx,1224133
fenc,1211583
aqms,1621832
ccel,862692
pgz,1557523
cmct,908311
gnt,1438893
prph,868278
hrbr,899394
liqt,1307579
glu,1282957
wtrh,1653247
mmlp,1176334
clvr,1819615
vcif,1517767
sfbc,1541119
abvc,1173313
very,1575434
arec,1590715
ugro,1706524
fgovf,1064052
fonr,355019
axr,6207
htbx,1476963
idn,1040896
dit,928465
bfra,1712641
kzia,1075880
eaco,784539
afbi,1823406
uryl,1652842
sunw,1172631
csbb,880417
rpmt,1437283
sfdl,818677
cmtv,718413
crawa,47307
plin,1735556
admp,887247
irix,1006045
tlis,1584751
usas,1286973
atnf,1690080
airg,1272842
dyai,1213809
sanw,1477246
intg,69422
tccr,1108645
gmbl,1451448
extn,1635881
verb,1566610
ptzh,1627469
cizn,1075706
nymx,1018735
logc,1664106
srax,1538217
stcn,914712
augx,1769804
fam,1302624
airrf,1476573
dtf,879535
kala,1479419
siox,1636050
orph,1764791
enmpy,1630511
wmllf,1077640
fve,1159281
axla,1633070
reemf,1419806
lpcn,1535955
anix,715446
lbph,1832168
hyre,1713832
cev,1074692
most,1113513
kxin,1713539
lsyn,1667489
izea,1495231
trx,1173643
ivc,742112
fstx,1566373
dxyn,29332
ubx,1463361
afib,1522860
nxc,885732
agfs,1592016
eton,1710340
mvo,1371782
esgc,1532981
aitx,1498148
spi,1210618
iae,1385632
imv,1734768
id,1698113
fet,1401257
uboh,1087456
eyen,1682639
ccm,1472072
ftft,1066923
bfgx,1741257
asti,1350102
gtch,1471781
nbse,1173281
ubcp,731653
crbp,1595097
vtvt,1641489
wkey,1738699
xfor,1501697
asln,1722926
wfcf,1360565
bgi,1179821
hepa,1583771
rgs,716643
gnrs,1790665
tusk,1679268
somc,703699
bhse,1759186
pnf,1140410
ap,6176
lfvn,849146
dare,1401914
lizi,1783407
milc,1358656
rcmt,700841
mtbc,1582982
sls,1390478
nrt,72633
lft,1547546
vlt,846671
fmbm,740806
paic,1810560
inlb,1500123
nick,1000045
ecrp,1696898
sppp,1539190
glv,1288795
tact,1017303
caas,1157762
gsmg,1738758
tpz,1408201
sgtx,1821323
agtc,1273636
cxh,847411
pays,1496443
dune,1817232
cga,857949
jroof,1602380
asmb,1426800
rfl,1713863
lov,1705338
crcw,1688126
erdcf,1398972
ltrn,1763950
oncy,1129928
ped,1141197
bkrrf,1699906
nyc,1595527
pdex,788920
mrkr,1094038
msyn,1693687
lub,16099
cdor,929545
feim,39020
gass,1328919
hook,1760542
gpl,1300050
nms,1607997
pei,77281
shwz,1622879
obci,350737
pmhg,1586454
wwr,839470
watt,1575793
emma,822370
aeye,1362190
ettx,1724344
lsbk,1341318
ulbi,875657
cmmb,1534248
utgn,832480
itrm,1659323
mdna,1807983
hloc,1568693
coda,1334325
frln,1810031
optt,1378140
ttoo,1492674
cthr,1015155
fpocf,1177439
pesi,891532
optn,1494650
smhi,1690334
flgc,1790169
apre,1781983
wlms,1136294
prt,1724009
ddf,896923
oss,1394056
vivk,1450704
bpt,850033
glxz,13156
gbnh,1735948
cptp,202947
boxl,1624512
mfd,1276469
omws,1676852
ffbw,1787384
dyfn,1794287
agrx,1261249
sonm,1178697
dtea,1627606
pfbx,770460
naii,787253
fury,1514597
evax,1828253
orgs,1460602
salm,1050606
clxt,1705843
evgn,1574565
lway,814586
pcf,810943
glyc,1253689
asm,316888
hlyk,1680139
juvf,714712
cphc,1672909
slng,1043186
cfcx,1489803
ppsi,1449792
tmdi,840551
moxc,1864055
loncf,1472619
lmpx,1731727
ncsm,1692427
lmb,1606163
snd,1529628
rgt,1514490
ocg,1776067
gecc,1675033
angn,1601485
dpw,896493
voc,1505413
cih,1749797
lci,57725
huiz,1778982
pkkw,1657642
bsgm,1530766
neti,1587264
psix,1137091
necb,1847398
oogi,1160798
srga,1760173
artx,916529
vbfc,1290476
hnna,1145255
eea,791718
znog,1131312
gmgt,1816906
entx,1638097
airt,353184
emcf,858800
cdtx,1610618
nm,1333172
mfon,1447380
ghst,1121795
hall,819913
elys,1080319
arat,1566243
aunff,1507713
ycbd,1644903
unxp,1751707
sieb,65596
jhaa,1753217
vtdrf,1465872
nhtc,912061
vyne,1566044
aame,8177
pbhc,1609065
inpx,1529113
nbw,1178840
aphe,855787
ptbs,925173
mtex,1056358
pltyf,1433309
aese,1708341
awre,1015739
avco,1630212
occi,1716951
gsvrf,865400
omex,798528
tara,1359931
jrsh,1696558
bmbn,804563
sev,1840416
turn,893739
iroq,1514743
cmt,1026655
lnsr,1320350
any,1591956
mays,54187
ppbt,1614744
pme,1517130
cnig,1582244
cycn,1755237
ucl,1775898
edi,1551040
educ,31667
grow,754811
ncra,1756180
rcar,1016708
nuze,1527613
aktx,1541157
phx,315131
xela,1620179
lqmt,1141240
icmb,1578348
mmmb,1520358
bcac,1814140
botj,1275101
cmpi,1651431
psti,1158780
aspu,1487198
hson,1210708
ayro,1086745
dmac,1401040
usap,931584
vero,1409269
vtsi,1085243
edsa,1540159
brfh,1487197
gtec,1735041
gnpx,1595248
foxw,1829999
mgyr,1337068
iknx,1083301
fusb,717806
pcsa,1533743
vgz,783324
cyad,1637890
ganx,1819411
cocp,1412486
capr,1133869
fmo,1305197
aimd,1014763
ktel,845819
igny,1834645
hsti,1365388
nept,1401395
tsrmf,1431922
coms,1178727
sobr,1425627
asgi,1793855
hnrg,788965
ltdh,93205
drrsf,1421570
cpix,1087294
osmt,1739426
ivda,1397183
gtbp,109657
